label,q1,q2
1,Q272714,Q162964
1,Q304100,Q368127
1,Q283445,Q723726
1,Q289119,Q376644
1,Q591924,Q135929
1,Q341236,Q376644
1,Q059947,Q517156
1,Q136202,Q131075
1,Q329038,Q018896
1,Q039394,Q419339
1,Q654714,Q117968
1,Q591425,Q635461
1,Q044303,Q654127
1,Q451563,Q712593
1,Q008882,Q510974
1,Q255310,Q067556
1,Q705211,Q262305
1,Q669507,Q493649
1,Q024095,Q539454
1,Q527945,Q505524
1,Q164341,Q251662
1,Q324776,Q244371
1,Q504829,Q583969
1,Q509830,Q618674
1,Q268259,Q055304
1,Q605545,Q661982
1,Q268839,Q196590
1,Q708803,Q694291
1,Q539437,Q194805
1,Q484401,Q159742
1,Q358379,Q636886
1,Q243955,Q380329
1,Q020693,Q591413
1,Q705019,Q042575
1,Q463055,Q475251
1,Q107940,Q216732
1,Q722645,Q601688
1,Q480446,Q030013
1,Q086568,Q162352
1,Q216802,Q646476
1,Q440733,Q042575
1,Q398810,Q456173
1,Q550593,Q353693
1,Q361012,Q309707
1,Q534057,Q578569
1,Q215369,Q074028
1,Q627437,Q397713
1,Q699915,Q434185
1,Q569797,Q501704
1,Q100259,Q101965
1,Q298663,Q143872
1,Q274053,Q106202
1,Q689004,Q655392
1,Q139360,Q109026
1,Q068553,Q176256
1,Q328268,Q662650
1,Q569748,Q624597
1,Q607534,Q649525
1,Q176198,Q681749
1,Q472968,Q197470
1,Q143804,Q354850
1,Q206424,Q125124
1,Q500658,Q394278
1,Q377415,Q252922
1,Q137256,Q635709
1,Q252270,Q066292
1,Q197470,Q219747
1,Q563755,Q136685
1,Q377415,Q328588
1,Q352978,Q517079
1,Q376644,Q368961
1,Q536863,Q328052
1,Q453176,Q442352
1,Q280414,Q559739
1,Q188637,Q121646
1,Q582178,Q188637
1,Q643812,Q207259
1,Q154338,Q709354
1,Q492945,Q622486
1,Q142827,Q464712
1,Q425624,Q709473
1,Q119471,Q568605
1,Q671942,Q657608
1,Q721071,Q393627
1,Q123143,Q707089
1,Q423849,Q024860
1,Q236793,Q105887
1,Q264602,Q305237
1,Q454858,Q369676
1,Q485810,Q229172
1,Q705243,Q106371
1,Q095171,Q608967
1,Q648169,Q207259
1,Q276975,Q251516
1,Q440215,Q584869
1,Q646250,Q475334
1,Q649307,Q371320
1,Q587821,Q389578
1,Q628830,Q127227
1,Q255826,Q421175
1,Q329190,Q110081
1,Q354605,Q193404
1,Q565560,Q249212
1,Q155490,Q512266
1,Q707691,Q119369
1,Q700556,Q719356
1,Q280873,Q221980
1,Q251061,Q336983
1,Q500914,Q374285
1,Q039711,Q378230
1,Q268920,Q332277
1,Q614246,Q523703
1,Q616951,Q478758
1,Q472760,Q213081
1,Q052304,Q333226
1,Q541654,Q591563
1,Q111629,Q486371
1,Q356264,Q234328
1,Q715144,Q400840
1,Q714440,Q301230
1,Q186415,Q230698
1,Q643803,Q264820
1,Q474173,Q098170
1,Q209696,Q196148
1,Q322462,Q488916
1,Q716193,Q661982
1,Q299214,Q137994
1,Q276975,Q449508
1,Q466711,Q614609
1,Q092028,Q452275
1,Q029401,Q367455
1,Q436090,Q653062
1,Q014618,Q578889
1,Q667735,Q282675
1,Q522487,Q355745
1,Q208783,Q584777
1,Q033290,Q350485
1,Q317248,Q263180
1,Q213784,Q370506
1,Q054959,Q038866
1,Q314719,Q550264
1,Q645732,Q172558
1,Q593678,Q506758
1,Q006650,Q614226
1,Q399039,Q649815
1,Q148251,Q105583
1,Q342654,Q208402
1,Q185172,Q551990
1,Q456495,Q173873
1,Q383362,Q487457
1,Q470789,Q236048
1,Q722861,Q160541
1,Q304201,Q138043
1,Q152794,Q306314
1,Q345991,Q309026
1,Q346414,Q073978
1,Q382359,Q326092
1,Q341809,Q126323
1,Q639346,Q303823
1,Q007733,Q122682
1,Q215793,Q420805
1,Q220876,Q374285
1,Q273689,Q014793
1,Q208060,Q622486
1,Q460638,Q244746
1,Q246502,Q064435
1,Q642524,Q014237
1,Q082516,Q502391
1,Q618983,Q632893
1,Q172637,Q670361
1,Q269862,Q039395
1,Q103069,Q364416
1,Q340537,Q125366
1,Q241314,Q557554
1,Q634322,Q678444
1,Q640795,Q412892
1,Q340775,Q384583
1,Q528830,Q400198
1,Q328894,Q246560
1,Q459929,Q351366
1,Q677866,Q554230
1,Q489328,Q549429
1,Q241314,Q381948
1,Q585182,Q531616
1,Q215946,Q527743
1,Q269330,Q444898
1,Q665740,Q214762
1,Q698560,Q645732
1,Q473230,Q238546
1,Q152794,Q456016
1,Q270939,Q255327
1,Q226810,Q677165
1,Q265906,Q355366
1,Q697778,Q387095
1,Q407482,Q264359
1,Q128982,Q640412
1,Q119889,Q021022
1,Q067107,Q173464
1,Q621909,Q252659
1,Q086532,Q039105
1,Q569797,Q487715
1,Q001627,Q176109
1,Q321110,Q219318
1,Q371990,Q265457
1,Q284124,Q332991
1,Q653575,Q213517
1,Q046638,Q624597
1,Q647379,Q279452
1,Q568786,Q344596
1,Q178988,Q015374
1,Q365407,Q614392
1,Q350965,Q257681
1,Q644102,Q077467
1,Q396464,Q351366
1,Q233984,Q052675
1,Q280634,Q421317
1,Q119645,Q293418
1,Q334152,Q353646
1,Q322425,Q503047
1,Q275721,Q137810
1,Q227092,Q411095
1,Q639967,Q059652
1,Q184610,Q495881
1,Q018896,Q017551
1,Q637746,Q587626
1,Q535834,Q724664
1,Q368604,Q648488
1,Q655735,Q299903
1,Q391587,Q584242
1,Q083647,Q532411
1,Q341703,Q255310
1,Q554859,Q579947
1,Q631518,Q662384
1,Q082365,Q423182
1,Q565472,Q382228
1,Q477736,Q588711
1,Q537829,Q477736
1,Q385747,Q002073
1,Q385747,Q187805
1,Q349058,Q303479
1,Q234049,Q248204
1,Q578160,Q514153
1,Q368127,Q173004
1,Q253480,Q259009
1,Q272909,Q087792
1,Q304502,Q141033
1,Q370639,Q307186
1,Q429901,Q353607
1,Q077820,Q354605
1,Q554888,Q689225
1,Q449477,Q043075
1,Q543751,Q682336
1,Q606359,Q056256
1,Q638286,Q118885
1,Q295244,Q288452
1,Q184599,Q624597
1,Q037513,Q654175
1,Q700666,Q481062
1,Q236353,Q256520
1,Q522453,Q327044
1,Q576769,Q421188
1,Q127543,Q631546
1,Q021504,Q018717
1,Q009190,Q699080
1,Q135985,Q543889
1,Q021630,Q683882
1,Q491165,Q297213
1,Q716651,Q653560
1,Q647527,Q468372
1,Q493838,Q299869
1,Q530870,Q495185
1,Q530088,Q522268
1,Q180060,Q023922
1,Q504596,Q184610
1,Q380588,Q553237
1,Q145450,Q295906
1,Q100838,Q636399
1,Q617818,Q293319
1,Q025836,Q520419
1,Q213983,Q355457
1,Q665297,Q022827
1,Q715877,Q144656
1,Q579959,Q236480
1,Q620869,Q340559
1,Q346829,Q236910
1,Q538106,Q185812
1,Q407473,Q265743
1,Q086922,Q276010
1,Q722623,Q049706
1,Q062356,Q486846
1,Q064290,Q372080
1,Q723853,Q646476
1,Q210500,Q442336
1,Q621794,Q262315
1,Q593316,Q231097
1,Q505409,Q267060
1,Q383486,Q466495
1,Q650974,Q455299
1,Q668951,Q114210
1,Q091817,Q027569
1,Q264825,Q698022
1,Q233984,Q205928
1,Q055304,Q717780
1,Q009808,Q225466
1,Q204345,Q418538
1,Q170964,Q531379
1,Q040356,Q306609
1,Q440915,Q097969
1,Q026132,Q345245
1,Q344851,Q127976
1,Q110423,Q177565
1,Q561695,Q049956
1,Q189183,Q273651
1,Q345245,Q688033
1,Q508997,Q354378
1,Q310205,Q625695
1,Q297949,Q421317
1,Q451895,Q604753
1,Q523185,Q003851
1,Q064245,Q160551
1,Q192835,Q639346
1,Q403560,Q163940
1,Q385275,Q153665
1,Q574946,Q442620
1,Q527945,Q480226
1,Q198893,Q476522
1,Q236112,Q391969
1,Q060284,Q251245
1,Q048561,Q076335
1,Q333470,Q077007
1,Q082294,Q234382
1,Q114043,Q006226
1,Q621909,Q507619
1,Q293418,Q657113
1,Q187729,Q624597
1,Q110611,Q405861
1,Q696465,Q268220
1,Q299419,Q215946
1,Q471841,Q667563
1,Q320243,Q498152
1,Q259503,Q011988
1,Q395796,Q485464
1,Q674085,Q686621
1,Q597508,Q252138
1,Q330526,Q481340
1,Q109696,Q414371
1,Q140120,Q334306
1,Q326092,Q270939
1,Q136663,Q551265
1,Q714237,Q333470
1,Q277966,Q500140
1,Q493066,Q502352
1,Q170700,Q401606
1,Q108240,Q593308
1,Q427410,Q396485
1,Q114704,Q302073
1,Q063552,Q367041
1,Q550417,Q654197
1,Q118584,Q194805
1,Q125286,Q576754
1,Q688355,Q628664
1,Q366698,Q307612
1,Q085985,Q084907
1,Q204638,Q699173
1,Q255310,Q719906
1,Q413652,Q051805
1,Q313646,Q705243
1,Q144617,Q182905
1,Q139612,Q042122
1,Q230698,Q657110
1,Q240742,Q344984
1,Q150964,Q165318
1,Q617861,Q610812
1,Q517079,Q336750
1,Q275150,Q700334
1,Q137256,Q250961
1,Q044788,Q383266
1,Q498518,Q169888
1,Q436081,Q086525
1,Q597508,Q589805
1,Q465388,Q115090
1,Q645732,Q210056
1,Q057542,Q591658
1,Q283556,Q308891
1,Q093142,Q043235
1,Q465233,Q075159
1,Q720944,Q450498
1,Q483224,Q192467
1,Q213060,Q271211
1,Q273647,Q526780
1,Q668340,Q176256
1,Q674118,Q202245
1,Q144647,Q693412
1,Q427262,Q650271
1,Q464785,Q482460
1,Q150489,Q090171
1,Q009592,Q170239
1,Q333470,Q445508
1,Q513070,Q187095
1,Q188989,Q405292
1,Q215305,Q659656
1,Q668271,Q559884
1,Q117637,Q098106
1,Q015209,Q532142
1,Q127141,Q467524
1,Q226621,Q016161
1,Q498454,Q000798
1,Q644268,Q166282
1,Q099215,Q606760
1,Q592238,Q679467
1,Q205928,Q357689
1,Q426050,Q391969
1,Q215706,Q090068
1,Q376994,Q478511
1,Q678823,Q380068
1,Q311367,Q005675
1,Q608559,Q150241
1,Q536311,Q516692
1,Q549447,Q229345
1,Q671234,Q177180
1,Q048997,Q591658
1,Q408867,Q066137
1,Q665740,Q388432
1,Q546126,Q505409
1,Q693638,Q074526
1,Q313229,Q465388
1,Q476796,Q294607
1,Q601095,Q223146
1,Q360113,Q015374
1,Q173805,Q580116
1,Q285398,Q141611
1,Q609677,Q673228
1,Q168452,Q325260
1,Q020201,Q112129
1,Q160505,Q435833
1,Q487686,Q125866
1,Q429532,Q280365
1,Q225808,Q421020
1,Q280416,Q133556
1,Q216802,Q476532
1,Q100671,Q331539
1,Q229975,Q415582
1,Q492253,Q425763
1,Q322814,Q700022
1,Q383442,Q677165
1,Q727264,Q013722
1,Q686318,Q055304
1,Q342779,Q098689
1,Q284346,Q433478
1,Q494418,Q489298
1,Q358386,Q209532
1,Q223843,Q285680
1,Q645732,Q662669
1,Q568786,Q134714
1,Q014237,Q472524
1,Q224732,Q721071
1,Q272471,Q588834
1,Q044633,Q494794
1,Q191751,Q384470
1,Q322409,Q412628
1,Q036391,Q371132
1,Q150486,Q047282
1,Q439819,Q430859
1,Q208060,Q400840
1,Q337890,Q645287
1,Q234328,Q720366
1,Q048118,Q200931
1,Q181113,Q718948
1,Q047986,Q661937
1,Q643098,Q146950
1,Q533505,Q719356
1,Q458137,Q191271
1,Q545667,Q228754
1,Q081677,Q588069
1,Q071062,Q030839
1,Q525982,Q249797
1,Q497465,Q224888
1,Q312790,Q468874
1,Q579947,Q386344
1,Q195092,Q451912
1,Q307247,Q642912
1,Q038070,Q385265
1,Q561044,Q542671
1,Q239817,Q069507
1,Q290352,Q396035
1,Q427262,Q625987
1,Q677666,Q330183
1,Q343077,Q245233
1,Q458620,Q262315
1,Q616999,Q662751
1,Q268839,Q032235
1,Q065347,Q108166
1,Q074308,Q569153
1,Q187571,Q532411
1,Q081120,Q551552
1,Q193993,Q187144
1,Q178884,Q126706
1,Q380588,Q369103
1,Q544642,Q715877
1,Q444476,Q083270
1,Q715144,Q211188
1,Q499274,Q023630
1,Q340517,Q672566
1,Q722861,Q192835
1,Q079256,Q286238
1,Q423849,Q592878
1,Q049706,Q131268
1,Q057130,Q454657
1,Q551310,Q092597
1,Q299546,Q704133
1,Q613551,Q494517
1,Q524594,Q210339
1,Q511438,Q217856
1,Q249081,Q090807
1,Q526566,Q062356
1,Q348062,Q620779
1,Q019197,Q219747
1,Q196326,Q321771
1,Q724294,Q295785
1,Q387369,Q556257
1,Q579815,Q473488
1,Q275045,Q230698
1,Q520868,Q299397
1,Q516692,Q059952
1,Q662725,Q307406
1,Q007719,Q353992
1,Q405292,Q340559
1,Q314145,Q400182
1,Q592654,Q060284
1,Q671072,Q584242
1,Q225809,Q409905
1,Q254293,Q665030
1,Q355378,Q716071
1,Q132301,Q211077
1,Q271361,Q181299
1,Q708372,Q463368
1,Q269105,Q238956
1,Q299214,Q355261
1,Q202258,Q335873
1,Q494948,Q013385
1,Q400737,Q349930
1,Q501120,Q724751
1,Q158720,Q662604
1,Q083154,Q302002
1,Q223977,Q356683
1,Q720798,Q624931
1,Q150584,Q043147
1,Q421317,Q519982
1,Q468931,Q618119
1,Q517980,Q058958
1,Q311272,Q059947
1,Q268929,Q127141
1,Q360509,Q162964
1,Q157980,Q346861
1,Q677866,Q413211
1,Q395752,Q249081
1,Q614246,Q349814
1,Q236746,Q685931
1,Q523728,Q478113
1,Q513859,Q109440
1,Q034083,Q390548
1,Q179485,Q294607
1,Q202245,Q667171
1,Q123263,Q211077
1,Q684962,Q670373
1,Q445848,Q498088
1,Q030013,Q049956
1,Q597959,Q578889
1,Q693675,Q450278
1,Q713649,Q672069
1,Q321753,Q361166
1,Q552813,Q495472
1,Q251061,Q359163
1,Q235469,Q334419
1,Q313229,Q361926
1,Q710807,Q216802
1,Q051815,Q475087
1,Q720366,Q476763
1,Q604579,Q192753
1,Q550846,Q333470
1,Q455215,Q446650
1,Q224522,Q096926
1,Q515883,Q403965
1,Q497105,Q049956
1,Q021022,Q101965
1,Q309634,Q324529
1,Q195819,Q075641
1,Q301230,Q546549
1,Q109424,Q486926
1,Q144995,Q302660
1,Q021022,Q085340
1,Q213081,Q676038
1,Q409765,Q540781
1,Q228131,Q583249
1,Q234806,Q315482
1,Q146796,Q216629
1,Q329682,Q479324
1,Q250193,Q336184
1,Q442667,Q073096
1,Q436851,Q034181
1,Q563182,Q350241
1,Q183511,Q403628
1,Q485074,Q184100
1,Q450160,Q621794
1,Q521795,Q616538
1,Q028231,Q045967
1,Q367455,Q381339
1,Q260367,Q119471
1,Q059221,Q473470
1,Q504008,Q597597
1,Q436851,Q452566
1,Q082172,Q209573
1,Q550490,Q125827
1,Q620311,Q407205
1,Q280416,Q226821
1,Q004798,Q397084
1,Q508321,Q541994
1,Q240528,Q646250
1,Q583752,Q144712
1,Q579184,Q426601
1,Q401545,Q437479
1,Q316853,Q244746
1,Q127163,Q456038
1,Q189985,Q616538
1,Q529701,Q434080
1,Q142598,Q494520
1,Q661088,Q434657
1,Q027684,Q080633
1,Q263180,Q639327
1,Q439238,Q451323
1,Q684348,Q403631
1,Q132230,Q439902
1,Q609412,Q426744
1,Q614834,Q235324
1,Q236910,Q262315
1,Q332139,Q000350
1,Q495472,Q604213
1,Q680276,Q511438
1,Q290847,Q657113
1,Q211846,Q286574
1,Q169508,Q588008
1,Q320243,Q611620
1,Q616217,Q621246
1,Q275045,Q126706
1,Q371500,Q248693
1,Q467858,Q715152
1,Q000350,Q415949
1,Q663256,Q136750
1,Q019197,Q609341
1,Q498648,Q014710
1,Q579936,Q530155
1,Q111606,Q075159
1,Q264777,Q425624
1,Q477538,Q522453
1,Q011782,Q014710
1,Q089651,Q633141
1,Q496148,Q588344
1,Q437166,Q197806
1,Q283436,Q311749
1,Q157863,Q591486
1,Q482630,Q211846
1,Q488791,Q555317
1,Q293132,Q506645
1,Q372080,Q176999
1,Q033290,Q603988
1,Q482630,Q003165
1,Q013145,Q368127
1,Q333470,Q281621
1,Q620929,Q307247
1,Q165577,Q270450
1,Q715144,Q265055
1,Q078740,Q522709
1,Q246560,Q517723
1,Q067107,Q264359
1,Q025943,Q036706
1,Q162948,Q443071
1,Q077870,Q694270
1,Q119645,Q380352
1,Q227309,Q315231
1,Q592622,Q447116
1,Q301607,Q371616
1,Q659185,Q011907
1,Q604262,Q653761
1,Q611620,Q527799
1,Q539437,Q471697
1,Q672566,Q153588
1,Q578281,Q715144
1,Q267863,Q205928
1,Q240026,Q414010
1,Q078760,Q608699
1,Q163719,Q225466
1,Q664933,Q713602
1,Q688801,Q072789
1,Q177613,Q372098
1,Q358386,Q033290
1,Q146950,Q011152
1,Q483132,Q331181
1,Q082859,Q542572
1,Q480037,Q173407
1,Q385787,Q431283
1,Q049706,Q140994
1,Q482003,Q062656
1,Q255389,Q488497
1,Q457798,Q127141
1,Q031448,Q648488
1,Q541297,Q248198
1,Q484147,Q465780
1,Q082532,Q452782
1,Q044718,Q381390
1,Q337208,Q645912
1,Q461007,Q722702
1,Q152775,Q102713
1,Q501132,Q484401
1,Q066536,Q487231
1,Q619363,Q182614
1,Q148709,Q019804
1,Q534178,Q341703
1,Q425933,Q329247
1,Q512556,Q713942
1,Q379875,Q704181
1,Q070512,Q534178
1,Q076371,Q647379
1,Q523982,Q140393
1,Q342779,Q525665
1,Q407205,Q056963
1,Q336677,Q040682
1,Q672570,Q282213
1,Q674843,Q308889
1,Q462101,Q121048
1,Q249364,Q466742
1,Q416532,Q118880
1,Q665740,Q159877
1,Q195819,Q327851
1,Q544640,Q100089
1,Q270846,Q164019
1,Q533505,Q578569
1,Q466552,Q397047
1,Q484721,Q608559
1,Q202846,Q271211
1,Q243623,Q644102
1,Q249782,Q562508
1,Q528505,Q195366
1,Q195819,Q640229
1,Q339303,Q567757
1,Q561807,Q084907
1,Q568236,Q453644
1,Q239678,Q201893
1,Q413126,Q069659
1,Q246937,Q714440
1,Q525982,Q354042
1,Q101892,Q139688
1,Q452202,Q358304
1,Q485457,Q523617
1,Q285396,Q319505
1,Q204564,Q047265
1,Q617345,Q062054
1,Q537747,Q683763
1,Q586439,Q424690
1,Q057896,Q575508
1,Q247865,Q344788
1,Q515998,Q290598
1,Q695740,Q118880
1,Q168755,Q616289
1,Q683237,Q000350
1,Q381734,Q057549
1,Q296575,Q583284
1,Q080752,Q128279
1,Q014205,Q684711
1,Q496897,Q489855
1,Q206932,Q363572
1,Q380588,Q421291
1,Q317215,Q517079
1,Q118880,Q709464
1,Q678431,Q036353
1,Q156645,Q030466
1,Q505929,Q597508
1,Q021853,Q654910
1,Q647994,Q646690
1,Q069904,Q665648
1,Q325027,Q138726
1,Q536107,Q142598
1,Q426562,Q231563
1,Q671087,Q326253
1,Q512384,Q452202
1,Q376293,Q432312
1,Q260824,Q524950
1,Q478059,Q483396
1,Q196648,Q282675
1,Q295006,Q324779
1,Q628177,Q633047
1,Q150805,Q313229
1,Q664195,Q515932
1,Q370173,Q635661
1,Q670439,Q472760
1,Q595359,Q441503
1,Q657519,Q401768
1,Q616016,Q364195
1,Q538685,Q430945
1,Q292776,Q143362
1,Q325041,Q494179
1,Q369272,Q609341
1,Q053813,Q252270
1,Q346414,Q391969
1,Q236273,Q569789
1,Q187144,Q182102
1,Q451912,Q494399
1,Q102886,Q633077
1,Q036706,Q098300
1,Q302874,Q499841
1,Q513331,Q307810
1,Q512480,Q178308
1,Q498333,Q475334
1,Q240014,Q353940
1,Q105869,Q106621
1,Q473488,Q047282
1,Q246433,Q691617
1,Q133787,Q643812
1,Q035087,Q379077
1,Q220289,Q356264
1,Q406267,Q670990
1,Q536681,Q138476
1,Q117637,Q242957
1,Q333830,Q182499
1,Q554173,Q460472
1,Q108985,Q509140
1,Q131722,Q101916
1,Q334937,Q684348
1,Q059887,Q524784
1,Q627628,Q157522
1,Q377415,Q227064
1,Q086782,Q065806
1,Q233045,Q472968
1,Q608585,Q458137
1,Q541654,Q411578
1,Q227092,Q329654
1,Q215247,Q688102
1,Q653905,Q297869
1,Q094222,Q712593
1,Q262315,Q426271
1,Q619334,Q384470
1,Q707089,Q219252
1,Q197470,Q455653
1,Q663209,Q567414
1,Q082974,Q403582
1,Q436811,Q471697
1,Q454057,Q373847
1,Q203343,Q336925
1,Q281048,Q251242
1,Q571386,Q119427
1,Q351366,Q064943
1,Q192505,Q176802
1,Q248966,Q417325
1,Q377415,Q370221
1,Q046815,Q418672
1,Q414427,Q398480
1,Q698623,Q644268
1,Q080422,Q011552
1,Q449748,Q515302
1,Q142969,Q099533
1,Q541297,Q127447
1,Q082365,Q080586
1,Q298924,Q339303
1,Q013693,Q009445
1,Q334245,Q658193
1,Q360604,Q683320
1,Q312688,Q715991
1,Q706143,Q229382
1,Q376851,Q709212
1,Q680118,Q632205
1,Q013722,Q059971
1,Q491410,Q486371
1,Q366920,Q273840
1,Q174632,Q636399
1,Q319524,Q014732
1,Q457659,Q582072
1,Q693675,Q111237
1,Q630288,Q287705
1,Q704964,Q421163
1,Q068620,Q540250
1,Q137084,Q704674
1,Q251328,Q440733
1,Q667868,Q711453
1,Q625950,Q115172
1,Q654175,Q137401
1,Q648571,Q458543
1,Q416655,Q136202
1,Q094741,Q406815
1,Q562171,Q251840
1,Q005588,Q477624
1,Q350260,Q023630
1,Q718984,Q453630
1,Q001518,Q497668
1,Q040742,Q682829
1,Q376644,Q043976
1,Q342491,Q677190
1,Q590927,Q552813
1,Q588078,Q001741
1,Q022777,Q702548
1,Q638286,Q396450
1,Q301243,Q337064
1,Q553150,Q619146
1,Q484478,Q447177
1,Q551959,Q447352
1,Q296477,Q412663
1,Q266079,Q059887
1,Q061025,Q476522
1,Q604182,Q060792
1,Q616289,Q578832
1,Q118330,Q598164
1,Q515728,Q522453
1,Q242957,Q006663
1,Q467858,Q326972
1,Q165318,Q337208
1,Q427236,Q143237
1,Q224654,Q397345
1,Q460815,Q332093
1,Q181063,Q278081
1,Q585844,Q140516
1,Q678486,Q080501
1,Q683939,Q459929
1,Q022193,Q702993
1,Q034980,Q575894
1,Q418047,Q057231
1,Q131268,Q107940
1,Q483507,Q066879
1,Q306326,Q160505
1,Q133787,Q234947
1,Q584764,Q248966
1,Q642532,Q632723
1,Q354479,Q071062
1,Q457945,Q098641
1,Q181129,Q246433
1,Q200024,Q232333
1,Q522637,Q069412
1,Q712241,Q677165
1,Q104163,Q672863
1,Q425624,Q073452
1,Q279877,Q085739
1,Q128489,Q486826
1,Q016691,Q649400
1,Q662598,Q000350
1,Q486963,Q464712
1,Q585182,Q182279
1,Q714566,Q122174
1,Q153197,Q070474
1,Q541654,Q264359
1,Q566531,Q472228
1,Q348533,Q066333
1,Q388999,Q334067
1,Q615501,Q315231
1,Q498012,Q353646
1,Q544989,Q297929
1,Q572442,Q703377
1,Q443811,Q541297
1,Q713824,Q029844
1,Q320972,Q568704
1,Q201401,Q541779
1,Q413525,Q271156
1,Q156167,Q606351
1,Q579959,Q497440
1,Q594094,Q160968
1,Q400422,Q167983
1,Q400745,Q678263
1,Q044245,Q454012
1,Q000350,Q508080
1,Q371990,Q265514
1,Q371919,Q413434
1,Q282255,Q246560
1,Q688532,Q229345
1,Q436081,Q720944
1,Q409541,Q530294
1,Q279757,Q394714
1,Q636743,Q311015
1,Q591843,Q585430
1,Q681062,Q560434
1,Q105061,Q022777
1,Q676064,Q033217
1,Q007927,Q439977
1,Q675249,Q024547
1,Q296575,Q388678
1,Q648488,Q357348
1,Q311249,Q479638
1,Q116098,Q334526
1,Q176853,Q424638
1,Q073978,Q361184
1,Q488673,Q721199
1,Q442667,Q270450
1,Q060284,Q216855
1,Q044633,Q284906
1,Q538106,Q603509
1,Q089675,Q498333
1,Q007970,Q356452
1,Q012075,Q507093
1,Q302002,Q586906
1,Q136663,Q351000
1,Q569592,Q098482
1,Q679062,Q599698
1,Q127010,Q043160
1,Q318838,Q394278
1,Q245873,Q710807
1,Q639479,Q414588
1,Q240011,Q537024
1,Q400745,Q074175
1,Q376007,Q194805
1,Q347382,Q208060
1,Q203663,Q405801
1,Q665698,Q351263
1,Q480446,Q071399
1,Q181616,Q687598
1,Q469686,Q674085
1,Q174597,Q300372
1,Q592238,Q268958
1,Q616589,Q057231
1,Q529157,Q176109
1,Q167355,Q485810
1,Q332093,Q270629
1,Q688811,Q637383
1,Q484893,Q249797
1,Q051817,Q563039
1,Q563792,Q655538
1,Q100107,Q080239
1,Q235556,Q024734
1,Q011152,Q452782
1,Q657040,Q051805
1,Q488309,Q645287
1,Q462215,Q641351
1,Q219414,Q229042
1,Q454206,Q694773
1,Q721321,Q386187
1,Q091001,Q340957
1,Q317248,Q087792
1,Q671516,Q535479
1,Q023073,Q081222
1,Q105446,Q063972
1,Q319894,Q644102
1,Q110042,Q495371
1,Q713026,Q036353
1,Q608286,Q565051
1,Q250479,Q096795
1,Q525318,Q430356
1,Q015374,Q648617
1,Q063475,Q265063
1,Q206601,Q199885
1,Q000856,Q670055
1,Q321771,Q422297
1,Q718490,Q414588
1,Q597517,Q488577
1,Q237909,Q248966
1,Q604213,Q304063
1,Q537315,Q701527
1,Q243775,Q587749
1,Q401400,Q070312
1,Q136158,Q551655
1,Q598808,Q650811
1,Q484147,Q276614
1,Q006937,Q617904
1,Q643248,Q591486
1,Q624931,Q315383
1,Q142834,Q061048
1,Q065340,Q630288
1,Q153382,Q120769
1,Q133787,Q462147
1,Q375924,Q716071
1,Q404335,Q228290
1,Q532138,Q403216
1,Q251379,Q311015
1,Q033077,Q028458
1,Q440335,Q268839
1,Q479769,Q420018
1,Q390548,Q373647
1,Q529701,Q196722
1,Q079295,Q624597
1,Q100321,Q338260
1,Q335177,Q587074
1,Q541297,Q082719
1,Q199522,Q598666
1,Q060284,Q221691
1,Q231254,Q411541
1,Q250227,Q661478
1,Q674085,Q044018
1,Q586439,Q397934
1,Q715260,Q456641
1,Q540487,Q173396
1,Q457661,Q518091
1,Q141033,Q688935
1,Q550321,Q477736
1,Q535834,Q724294
1,Q723165,Q192753
1,Q052258,Q662598
1,Q242453,Q302424
1,Q717262,Q675074
1,Q119042,Q213983
1,Q541286,Q380938
1,Q482662,Q555743
1,Q178161,Q452855
1,Q162992,Q049904
1,Q223382,Q657415
1,Q567847,Q285783
1,Q579918,Q117551
1,Q686238,Q507911
1,Q067103,Q383133
1,Q457659,Q035601
1,Q476763,Q006663
1,Q353992,Q332157
1,Q019197,Q124251
1,Q037752,Q014718
1,Q164341,Q031425
1,Q091969,Q095171
1,Q453072,Q089651
1,Q309862,Q119369
1,Q013145,Q624597
1,Q006663,Q705838
1,Q466592,Q686635
1,Q405292,Q279472
1,Q522500,Q427807
1,Q725651,Q673243
1,Q220676,Q082365
1,Q671234,Q106802
1,Q059221,Q547028
1,Q212145,Q718602
1,Q223315,Q367822
1,Q412041,Q471697
1,Q460472,Q563717
1,Q714762,Q299214
1,Q102305,Q169292
1,Q571171,Q591039
1,Q283445,Q072789
1,Q266686,Q335803
1,Q630717,Q368179
1,Q655770,Q360562
1,Q036062,Q295319
1,Q396533,Q380588
1,Q259222,Q067766
1,Q669849,Q412922
1,Q240241,Q238765
1,Q197902,Q703476
1,Q191019,Q440508
1,Q721779,Q427039
1,Q497601,Q035474
1,Q604213,Q100107
1,Q341442,Q223281
1,Q397481,Q192753
1,Q236526,Q161760
1,Q304493,Q107052
1,Q002221,Q331604
1,Q486371,Q584764
1,Q487816,Q550846
1,Q420862,Q679792
1,Q684939,Q090036
1,Q626851,Q115090
1,Q114786,Q223345
1,Q411085,Q017764
1,Q657113,Q000132
1,Q306900,Q053001
1,Q218655,Q059947
1,Q337389,Q665648
1,Q618064,Q429571
1,Q270690,Q302073
1,Q574459,Q187424
1,Q184901,Q411863
1,Q327745,Q056718
1,Q432305,Q044303
1,Q494517,Q058303
1,Q628664,Q212145
1,Q064943,Q703431
1,Q277875,Q558448
